Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
CYP2C9	COMPOUND 3 [PMID: 18255300]	inhibitor	GuideToPharmacologyInteractions	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	Lesinurad		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	Prasugrel		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	4-Hydroxy-3-[(1s)-3-Oxo-1-Phenylbutyl]-2h-Chromen-2-One		DrugBank	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	NAPROXEN		NCI	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	NAPROXEN		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	Flibanserin		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	Celecoxib		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	CYCLOPHOSPHAMIDE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	DIAZEPAM		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	IRBESARTAN		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	Phenytoin		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	TAMOXIFEN		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	Flurbiprofen		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	PIROXICAM		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	Piroxicam		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	Dronabinol		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	CAFFEINE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	MELOXICAM		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	WARFARIN		NCI	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	Warfarin		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C9	GLIPIZIDE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C18	4-METHYL-N-METHYL-N-(2-PHENYL-2H-PYRAZOL-3-YL)BENZENESULFONAMIDE		DrugBank	Cytochrome p450,druggable genome
CYP2C8	PHENELZINE	inhibitor	GuideToPharmacologyInteractions	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C8	CARBAMAZEPINE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C8	ZOLEDRONATE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C8	Isoniazid		DrugBank	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C8	RIFAMPIN		NCI	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C8	BISPHOSPHONATES		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C8	Palmitic Acid		DrugBank	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C8	CAFFEINE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C8	TRIMETHOPRIM		NCI	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C8	REPAGLINIDE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
IDE	NTE-2	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,neutral zinc metallopeptidase,protease
IDE	QUINOLINE 2	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,neutral zinc metallopeptidase,protease
IDE	Insulin Human		DrugBank	Cell surface,druggable genome,neutral zinc metallopeptidase,protease
SFRP5	BISPHOSPHONATES		PharmGKB	Druggable genome,g protein coupled receptor
HAGH	Glutathione		DrugBank	Druggable genome
MMP25	Marimastat	inhibitor	DrugBank	Druggable genome,neutral zinc metallopeptidase,protease
MMP25	CGS-27023A	inhibitor	GuideToPharmacologyInteractions	Druggable genome,neutral zinc metallopeptidase,protease
CETP	ANACETRAPIB		TdgClinicalTrial	Druggable genome,transporter
CETP	ANACETRAPIB	inhibitor	ChemblInteractions	Druggable genome,transporter
CETP	ANACETRAPIB	inhibitor	TTD	Druggable genome,transporter
CETP	DALCETRAPIB	inhibitor	TTD	Druggable genome,transporter
CETP	DALCETRAPIB	inhibitor	ChemblInteractions	Druggable genome,transporter
CETP	TORCETRAPIB		TdgClinicalTrial	Druggable genome,transporter
CETP	TORCETRAPIB	inhibitor	TTD	Druggable genome,transporter
CETP	CP-800569	inhibitor	TTD	Druggable genome,transporter
CETP	EVACETRAPIB	inhibitor	ChemblInteractions	Druggable genome,transporter
CETP	HMG COA REDUCTASE INHIBITORS		PharmGKB	Druggable genome,transporter
CETP	TAMOXIFEN		NCI	Druggable genome,transporter
ENO3	Phosphoenolpyruvate		DrugBank	
ENO3	2-Phosphoglycolic Acid		DrugBank	
ENO3	Phosphonoacetohydroxamic Acid		DrugBank	
GP1BA	CCG-50014	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,external side of plasma membrane,g protein coupled receptor,kinase,tyrosine kinase
GP1BA	CCG-63802	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,external side of plasma membrane,g protein coupled receptor,kinase,tyrosine kinase
GP1BA	CCG-63808	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,external side of plasma membrane,g protein coupled receptor,kinase,tyrosine kinase
GP1BA	liposomal prostaglandin E1		DrugBank	Cell surface,druggable genome,external side of plasma membrane,g protein coupled receptor,kinase,tyrosine kinase
LIPG	GSK-264220A	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,lipase,phospholipase
